Timestamp,From_Bank,Account,To_Bank,Account_duplicated_0,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 2:42,175928,847631260,175928,847631260,12820.3,Yuan,12820.3,Yuan,Reinvestment,0
9/1/2022 2:31,223200,808D92920,38958,8476407E0,3144.44,Yuan,3144.44,Yuan,Cheque,0
9/1/2022 2:41,223200,808D92920,38958,8476407E0,2707.38,Yuan,2707.38,Yuan,ACH,0
9/1/2022 2:52,136565,847644430,136565,847644430,10729661.73,Yuan,10729661.73,Yuan,Reinvestment,0
9/1/2022 2:31,94504,847634280,94504,847634280,107.22,Yuan,107.22,Yuan,Reinvestment,0
9/1/2022 2:34,116698,84764CAF0,116698,84764CAF0,164326,Yuan,164326,Yuan,Reinvestment,0
9/1/2022 2:53,23376,847632590,23376,847632590,12410116.51,Yuan,12410116.51,Yuan,Reinvestment,0
9/1/2022 2:43,23376,8027521A0,146561,821451970,11043.87,Yuan,11043.87,Yuan,Cheque,0
9/1/2022 2:56,116788,80D297200,2158717,848076F40,24010.11,Yuan,24010.11,Yuan,Cheque,0
9/1/2022 2:34,116788,80D297200,2158717,848076F40,8351.8,Yuan,8351.8,Yuan,Cash,0
9/1/2022 2:57,8713,820671F70,215050,848642E40,6.27,Yuan,6.27,Yuan,Cheque,0
9/1/2022 2:53,8713,820671F70,215050,848642E40,9.89,Yuan,9.89,Yuan,Credit Card,0
9/1/2022 2:30,70,10042B6F0,239273,8487BD270,13972.2,Yuan,13972.2,Yuan,Cheque,0
9/1/2022 2:48,70,10042B6F0,239273,8487BD270,6053.42,Yuan,6053.42,Yuan,Credit Card,0
9/1/2022 2:54,70,10042B6F0,239273,8487BD270,3950.15,Yuan,3950.15,Yuan,Cash,0
9/1/2022 2:47,2104664,82E65A7A0,257698,848BD44D0,424.01,Yuan,424.01,Yuan,Cheque,0
9/1/2022 2:49,2104664,82E65A7A0,257698,848BD44D0,1383.48,Yuan,1383.48,Yuan,ACH,0
9/1/2022 2:39,81204,83A16C2D0,216700,8462CEA50,2108.68,Yuan,2108.68,Yuan,Cheque,0
9/1/2022 2:38,81204,83A16C2D0,216700,8462CEA50,1179.24,Yuan,1179.24,Yuan,Credit Card,0
9/1/2022 2:34,91613,848C427E0,91613,848C427E0,58558.13,Yuan,58558.13,Yuan,Reinvestment,0
9/1/2022 2:41,146461,848D392D0,146461,848D392D0,2932663.95,Yuan,2932663.95,Yuan,Reinvestment,0
9/1/2022 2:51,10217,8063628E0,245627,821AE7580,7228.32,Yuan,7228.32,Yuan,Cheque,0
9/1/2022 2:44,21,8001BF480,45178,848D46880,10768.44,Yuan,10768.44,Yuan,Credit Card,0
9/1/2022 2:51,21,8001BF480,45178,848D46880,29320.71,Yuan,29320.71,Yuan,Cash,0
9/1/2022 2:59,21,8001BF480,45178,848D46880,40566.53,Yuan,40566.53,Yuan,ACH,0
9/1/2022 2:37,39066,848D465C0,39066,848D465C0,150.38,Yuan,150.38,Yuan,Reinvestment,0
9/1/2022 2:48,91772,848D48A00,91772,848D48A00,97.1,Yuan,97.1,Yuan,Reinvestment,0
9/1/2022 2:39,149452,848D48910,146461,848D3C3F0,9791.13,Yuan,9791.13,Yuan,ACH,0
9/1/2022 2:53,158972,848D42E50,146461,848D3C3F0,30161.24,Yuan,30161.24,Yuan,ACH,0
9/1/2022 2:56,1158205,848D480B0,146461,848D3C3F0,27135.2,Yuan,27135.2,Yuan,ACH,0
9/1/2022 2:52,234986,848D481A0,146461,848D3C3F0,15559.17,Yuan,15559.17,Yuan,ACH,0
9/1/2022 2:36,2184174,848D3BD30,146461,848D3C3F0,8909.83,Yuan,8909.83,Yuan,ACH,0
9/1/2022 2:57,91772,848D48A00,146461,848D3C3F0,343.76,Yuan,343.76,Yuan,ACH,0
9/1/2022 2:36,91631,848D42790,146461,848D3C3F0,10692.16,Yuan,10692.16,Yuan,ACH,0
9/1/2022 2:47,157036,848D42050,146461,848D3C3F0,9690.2,Yuan,9690.2,Yuan,ACH,0
9/1/2022 2:53,1120390,848D3BE20,146461,848D3C3F0,17735.24,Yuan,17735.24,Yuan,ACH,0
9/1/2022 2:58,223123,848D490C0,146461,848D3C3F0,19531.96,Yuan,19531.96,Yuan,ACH,0
9/1/2022 2:50,130137,848D48780,146461,848D3C3F0,28276.97,Yuan,28276.97,Yuan,ACH,0
9/1/2022 2:58,160519,848D48AF0,146461,848D3C3F0,24191.09,Yuan,24191.09,Yuan,ACH,0
9/1/2022 2:42,190517,848D4A4E0,146461,848D3C3F0,24923.11,Yuan,24923.11,Yuan,ACH,0
9/1/2022 2:48,110660,848D49020,146461,848D3C3F0,31010.78,Yuan,31010.78,Yuan,ACH,0
9/1/2022 2:51,291460,848D487D0,146461,848D3C3F0,26351.03,Yuan,26351.03,Yuan,ACH,0
9/1/2022 2:37,136612,848D4B440,146461,848D3C3F0,8567.58,Yuan,8567.58,Yuan,ACH,0
9/1/2022 2:38,227304,848D3BD80,146461,848D3C3F0,9932.62,Yuan,9932.62,Yuan,ACH,0
9/1/2022 2:50,121520,848D4D620,121520,848D4D620,105.78,Yuan,105.78,Yuan,Reinvestment,0
9/1/2022 2:48,239030,848D4EEA0,144557,848D51190,23693,Yuan,23693,Yuan,ACH,0
9/1/2022 2:52,8713,82DD35240,282626,848D51DF0,12312.11,Yuan,12312.11,Yuan,Cheque,0
9/1/2022 2:38,8713,82DD35240,282626,848D51DF0,2937.92,Yuan,2937.92,Yuan,Credit Card,0
9/1/2022 2:50,183496,84626E5D0,183496,84626E5D0,167248.11,Yuan,24971.35,US Dollar,ACH,0
9/1/2022 2:50,183496,84626E5D0,274182,848D59170,167248.11,Yuan,167248.11,Yuan,Cheque,0
9/1/2022 2:46,183496,84626E5D0,183496,84626E5D0,42667.81,Yuan,6370.61,US Dollar,ACH,0
9/1/2022 2:46,183496,84626E5D0,274182,848D59170,42667.81,Yuan,42667.81,Yuan,Cash,0
9/1/2022 2:54,183496,84626E5D0,183496,84626E5D0,30062.81,Yuan,4488.59,US Dollar,ACH,0
9/1/2022 2:54,183496,84626E5D0,274182,848D59170,30062.81,Yuan,30062.81,Yuan,Wire,0
9/1/2022 2:50,297968,83F409C60,175634,848D5D050,4735.93,Yuan,4735.93,Yuan,Cheque,0
9/1/2022 2:41,297968,83F409C60,175634,848D5D050,10244.67,Yuan,10244.67,Yuan,Credit Card,0
9/1/2022 2:56,297968,83F409C60,175634,848D5D050,4030.28,Yuan,4030.28,Yuan,ACH,0
9/1/2022 2:35,25,82222C6E0,135187,848D69C40,4729.41,Yuan,4729.41,Yuan,Cheque,0
9/1/2022 2:34,25,82222C6E0,135187,848D69C40,11362.45,Yuan,11362.45,Yuan,Credit Card,0
9/1/2022 2:31,70,10042B6F0,2110509,848D6CE90,1841.58,Yuan,1841.58,Yuan,Cheque,0
9/1/2022 2:47,70,10042B6F0,2110509,848D6CE90,681.29,Yuan,681.29,Yuan,Credit Card,0
9/1/2022 2:37,27103,80B8E10A0,27103,80B8E10A0,49561.27,Yuan,7399.86,US Dollar,ACH,0
9/1/2022 2:37,27103,80B8E10A0,1110824,848D6E3D0,49561.27,Yuan,49561.27,Yuan,Cheque,0
9/1/2022 2:32,27103,80B8E10A0,27103,80B8E10A0,65262.13,Yuan,9744.11,US Dollar,ACH,0
9/1/2022 2:32,27103,80B8E10A0,1110824,848D6E3D0,65262.13,Yuan,65262.13,Yuan,Credit Card,0
9/1/2022 2:51,27103,80B8E10A0,27103,80B8E10A0,11318.63,Yuan,1689.95,US Dollar,ACH,0
9/1/2022 2:51,27103,80B8E10A0,1110824,848D6E3D0,11318.63,Yuan,11318.63,Yuan,Cash,0
9/1/2022 2:39,27103,80B8E10A0,27103,80B8E10A0,20665.14,Yuan,3085.45,US Dollar,ACH,0
9/1/2022 2:39,27103,80B8E10A0,1110824,848D6E3D0,20665.14,Yuan,20665.14,Yuan,ACH,0
9/1/2022 2:43,2,80EB560B0,1110824,848D6E3D0,171.14,Yuan,171.14,Yuan,Cheque,0
9/1/2022 2:41,2,80EB560B0,1110824,848D6E3D0,1329.11,Yuan,1329.11,Yuan,Credit Card,0
9/1/2022 2:46,164619,848D6FEA0,164619,848D6FEA0,75.6,Yuan,75.6,Yuan,Reinvestment,0
9/1/2022 2:42,33981,80D709B00,236194,848D7D0F0,1433599.77,Yuan,1433599.77,Yuan,Cheque,0
9/1/2022 2:30,33981,80D709B00,236194,848D7D0F0,181264.37,Yuan,181264.37,Yuan,Credit Card,0
9/1/2022 2:42,33981,80D709B00,236194,848D7D0F0,424329.78,Yuan,424329.78,Yuan,ACH,0
9/1/2022 2:56,223123,80B9396B0,74049,848D80B60,1283.74,Yuan,1283.74,Yuan,Cheque,0
9/1/2022 2:41,223123,80B9396B0,74049,848D80B60,2017.86,Yuan,2017.86,Yuan,Credit Card,0
9/1/2022 2:51,175025,848D8AF20,175025,848D8AF20,25.34,Yuan,25.34,Yuan,Reinvestment,0
9/1/2022 2:40,234197,80E3F1030,2189158,8492AB490,21258517.89,Yuan,21258517.89,Yuan,Cheque,0
9/1/2022 2:57,234197,80E3F1030,2189158,8492AB490,49926898.19,Yuan,49926898.19,Yuan,Cash,0
9/1/2022 2:55,12,801AB4C90,191480,849784870,52293.38,Yuan,52293.38,Yuan,Cheque,0
9/1/2022 2:34,12,801AB4C90,191480,849784870,4663.81,Yuan,4663.81,Yuan,Credit Card,0
9/1/2022 2:32,236194,849E288C0,236194,849E288C0,155.3,Yuan,155.3,Yuan,Reinvestment,0
9/1/2022 2:54,391206,84A08E070,234302,84A08CA90,0.25,Yuan,0.25,Yuan,Cheque,0
9/1/2022 2:54,23170,830A50230,291288,84A09B010,3443856.4,Yuan,3443856.4,Yuan,Cheque,0
9/1/2022 2:46,23170,830A50230,291288,84A09B010,155331.31,Yuan,155331.31,Yuan,Credit Card,0
9/1/2022 2:57,23170,830A50230,291288,84A09B010,1608364.03,Yuan,1608364.03,Yuan,Cash,0
9/1/2022 2:31,23170,830A50230,291288,84A09B010,3127265.68,Yuan,3127265.68,Yuan,Wire,0
9/1/2022 2:40,233848,84A0B5540,233848,84A0B5540,125.38,Yuan,125.38,Yuan,Reinvestment,0
9/1/2022 2:43,104971,84A0ABE90,104971,84A0ABE90,76724.17,Yuan,76724.17,Yuan,Reinvestment,0
9/1/2022 2:34,91631,84A0B66C0,91631,84A0B66C0,380805.22,Yuan,380805.22,Yuan,Reinvestment,0
9/1/2022 2:38,21,804718050,236328,84A3F37C0,32759.97,Yuan,32759.97,Yuan,Cheque,0
9/1/2022 2:53,21,804718050,236328,84A3F37C0,18037.78,Yuan,18037.78,Yuan,Credit Card,0
9/1/2022 2:30,21,804718050,236328,84A3F37C0,29080.02,Yuan,29080.02,Yuan,ACH,0
9/1/2022 2:47,70,10042B6F0,39215,84A3FA970,9398.63,Yuan,9398.63,Yuan,Cheque,0
9/1/2022 2:45,70,10042B6F0,39215,84A3FA970,3951.95,Yuan,3951.95,Yuan,Credit Card,0
9/1/2022 2:39,70,10042B6F0,39215,84A3FA970,3648.32,Yuan,3648.32,Yuan,Cash,0
9/1/2022 2:32,373622,84A3FE720,50477,84A407BF0,0.08,Yuan,0.08,Yuan,Cheque,0
9/1/2022 2:42,338117,84A407650,338117,84A407650,2369.16,Yuan,2369.16,Yuan,Reinvestment,0
9/1/2022 2:59,38776,84A40BB00,38776,84A40BB00,202745.24,Yuan,202745.24,Yuan,Reinvestment,0
9/1/2022 2:57,28906,80C16C910,175928,84A817930,205093.62,Yuan,205093.62,Yuan,Cheque,0
9/1/2022 2:39,28906,80C16C910,175928,84A817930,26610.77,Yuan,26610.77,Yuan,Credit Card,0
9/1/2022 2:33,3126613,84A83A9C0,3126613,84A83A9C0,9470.99,Yuan,9470.99,Yuan,Reinvestment,0
9/1/2022 2:31,139651,84AD403A0,139651,84AD403A0,11295911.34,Yuan,11295911.34,Yuan,Reinvestment,0
9/1/2022 2:30,210667,808263A90,261726,84AD45AE0,8296.14,Yuan,8296.14,Yuan,Cheque,0
9/1/2022 2:40,210667,808263A90,261726,84AD45AE0,10118.33,Yuan,10118.33,Yuan,Cash,0
9/1/2022 2:47,189074,84AD3E550,189074,84AD3E550,129352.86,Yuan,129352.86,Yuan,Reinvestment,0
9/1/2022 2:30,234197,8263DC690,2,84AD74A30,19587.76,Yuan,19587.76,Yuan,Cheque,0
9/1/2022 2:51,234197,8263DC690,2,84AD74A30,60117.41,Yuan,60117.41,Yuan,Wire,0
9/1/2022 2:46,146661,84AFD02E0,146661,84AFD02E0,25008.91,Yuan,25008.91,Yuan,Reinvestment,0
9/1/2022 2:31,238594,829D4C740,2194854,84B06A4F0,23748.08,Yuan,23748.08,Yuan,Cheque,0
9/1/2022 2:38,238594,829D4C740,2194854,84B06A4F0,5476.63,Yuan,5476.63,Yuan,Credit Card,0
9/1/2022 2:43,238594,829D4C740,2194854,84B06A4F0,920.87,Yuan,920.87,Yuan,Cash,0
9/1/2022 2:48,238594,829D4C740,2194854,84B06A4F0,419.49,Yuan,419.49,Yuan,ACH,0
9/1/2022 2:38,238276,84B06CDC0,238276,84B06CDC0,33.43,Yuan,33.43,Yuan,Reinvestment,0
9/1/2022 2:52,327044,84B077EB0,327044,84B077EB0,208518.89,Yuan,208518.89,Yuan,Reinvestment,0
9/1/2022 2:32,342117,84B07C680,240035,84B06E5B0,0.01,Yuan,0.01,Yuan,Cheque,0
9/1/2022 2:38,1140820,84B0719C0,1140820,84B0719C0,136.36,Yuan,136.36,Yuan,Reinvestment,0
9/1/2022 2:38,35107,84B0AF410,35107,84B0AF410,1892.97,Yuan,1892.97,Yuan,Reinvestment,0
9/1/2022 2:42,291079,84B0D0C10,291079,84B0D0C10,730.3,Yuan,730.3,Yuan,Reinvestment,0
9/1/2022 2:56,261081,8228AACD0,2114782,84B509A10,62457.76,Yuan,62457.76,Yuan,Cheque,0
9/1/2022 2:35,261081,8228AACD0,2114782,84B509A10,67072.67,Yuan,67072.67,Yuan,Credit Card,0
9/1/2022 2:43,261081,8228AACD0,2114782,84B509A10,58679.72,Yuan,58679.72,Yuan,Cash,0
9/1/2022 2:44,23373,81B171640,110660,84B50D760,5962.34,Yuan,5962.34,Yuan,Cheque,0
9/1/2022 2:31,23373,81B171640,110660,84B50D760,13918.77,Yuan,13918.77,Yuan,Credit Card,0
9/1/2022 2:43,23373,81B171640,110660,84B50D760,15894.13,Yuan,15894.13,Yuan,Cash,0
9/1/2022 2:37,91613,84B50E600,91613,84B50E600,84.41,Yuan,84.41,Yuan,Reinvestment,0
9/1/2022 2:59,373104,84B5171C0,199605,84B51AAE0,0.03,Yuan,0.03,Yuan,Cheque,0
9/1/2022 2:33,122113,8097229A0,1123145,84B5B8E10,1144.93,Yuan,1144.93,Yuan,Cheque,0
9/1/2022 2:57,122113,8097229A0,1123145,84B5B8E10,571.39,Yuan,571.39,Yuan,Credit Card,0
9/1/2022 2:34,122113,8097229A0,1123145,84B5B8E10,74.77,Yuan,74.77,Yuan,Cash,0
9/1/2022 2:45,123077,80CB3AEC0,162368,84B5DE000,1532.53,Yuan,1532.53,Yuan,Cheque,0
9/1/2022 2:36,123077,80CB3AEC0,162368,84B5DE000,297.51,Yuan,297.51,Yuan,ACH,0
9/1/2022 2:49,127653,82F0641F0,137831,84B5ED220,22577.73,Yuan,22577.73,Yuan,Cheque,0
9/1/2022 2:46,127653,82F0641F0,137831,84B5ED220,91493.56,Yuan,91493.56,Yuan,Credit Card,0
9/1/2022 2:59,25,80D3FBF80,245009,84B5FDCF0,2007.88,Yuan,2007.88,Yuan,Cheque,0
9/1/2022 2:59,25,80D3FBF80,245009,84B5FDCF0,477.4,Yuan,477.4,Yuan,Credit Card,0
9/1/2022 2:36,235074,84AF26B70,291650,84B5FE990,4107.94,Yuan,4107.94,Yuan,Cheque,0
9/1/2022 2:41,235074,84AF26B70,291650,84B5FE990,44436.29,Yuan,44436.29,Yuan,Credit Card,0
9/1/2022 2:30,235074,84AF26B70,291650,84B5FE990,314.13,Yuan,314.13,Yuan,Cash,0
9/1/2022 2:42,136456,84B601EC0,136456,84B601EC0,158.11,Yuan,158.11,Yuan,Reinvestment,0
9/1/2022 2:39,2158766,84B5FF670,2158766,84B5FF670,102.21,Yuan,102.21,Yuan,Reinvestment,0
9/1/2022 2:34,144557,84B6033E0,144557,84B6033E0,105.86,Yuan,105.86,Yuan,Reinvestment,0
9/1/2022 2:51,8847,8110C91F0,74323,84B607070,17083.3,Yuan,17083.3,Yuan,Cheque,0
9/1/2022 2:39,8847,8110C91F0,74323,84B607070,11464.42,Yuan,11464.42,Yuan,Cash,0
9/1/2022 2:57,8635,8034E42F0,242100,84B616D50,3014.18,Yuan,3014.18,Yuan,Cheque,0
9/1/2022 2:50,2130131,844A3DDC0,136565,84B6172E0,2669.42,Yuan,2669.42,Yuan,Cheque,0
9/1/2022 2:46,2130131,844A3DDC0,136565,84B6172E0,18009.23,Yuan,18009.23,Yuan,Credit Card,0
9/1/2022 2:43,353486,84B621D30,353486,84B621D30,9886.76,Yuan,9886.76,Yuan,Reinvestment,0
9/1/2022 2:49,29143,80BF1AE50,2113339,84B62A820,2479.26,Yuan,2479.26,Yuan,Cheque,0
9/1/2022 2:53,29143,80BF1AE50,2113339,84B62A820,15473.17,Yuan,15473.17,Yuan,Credit Card,0
9/1/2022 2:34,29143,80816DBE0,191480,84B62D530,461.13,Yuan,461.13,Yuan,Cheque,0
9/1/2022 2:55,29143,80816DBE0,191480,84B62D530,549.55,Yuan,549.55,Yuan,Credit Card,0
9/1/2022 2:30,3124329,84B62DAB0,3124329,84B62DAB0,25873.5,Yuan,25873.5,Yuan,Reinvestment,0
9/1/2022 2:51,175928,84B68AC00,175928,84B68AC00,120571.96,Yuan,120571.96,Yuan,Reinvestment,0
9/1/2022 2:38,12,80C93DEF0,39729,84B694E10,36637.67,Yuan,36637.67,Yuan,Credit Card,0
9/1/2022 2:58,70,10042B6F0,8635,84B6952C0,93476.33,Yuan,93476.33,Yuan,Cheque,0
9/1/2022 2:54,70,10042B6F0,8635,84B6952C0,101949.53,Yuan,101949.53,Yuan,Credit Card,0
9/1/2022 2:40,70,10042B6F0,8635,84B6952C0,179677.43,Yuan,179677.43,Yuan,Cash,0
9/1/2022 2:45,2169657,84B697EC0,2169657,84B697EC0,58.68,Yuan,58.68,Yuan,Reinvestment,0
9/1/2022 2:41,328330,84B691F30,74191,84B6925A0,0.02,Yuan,0.02,Yuan,Cheque,0
9/1/2022 2:41,291288,84B6A9190,291288,84B6A9190,6728673.13,Yuan,6728673.13,Yuan,Reinvestment,0
9/1/2022 2:44,10182,80EB83060,2149141,84B6AF940,5699.17,Yuan,5699.17,Yuan,Cheque,0
9/1/2022 2:56,10182,80EB83060,2149141,84B6AF940,4091.59,Yuan,4091.59,Yuan,Credit Card,0
9/1/2022 2:54,227304,84B6B3DB0,227304,84B6B3DB0,104.63,Yuan,104.63,Yuan,Reinvestment,0
9/1/2022 2:40,146461,84B6C2F70,146461,84B6C2F70,147.99,Yuan,147.99,Yuan,Reinvestment,0
9/1/2022 2:47,104971,84B6EE1F0,38515,84B6EE0B0,19704.32,Yuan,19704.32,Yuan,ACH,0
9/1/2022 2:31,136873,84B6EE010,38515,84B6EE0B0,17235.86,Yuan,17235.86,Yuan,ACH,0
9/1/2022 2:46,118711,84B6EEFD0,118711,84B6EEFD0,118.37,Yuan,118.37,Yuan,Reinvestment,0
9/1/2022 2:47,164619,84B6F4B80,164619,84B6F4B80,71.1,Yuan,71.1,Yuan,Reinvestment,0
9/1/2022 2:46,234426,84B6CC0A0,2177176,84B6104E0,11933,Yuan,11933,Yuan,Cheque,0
9/1/2022 2:57,136456,84B73D140,136456,84B73D140,152736.11,Yuan,152736.11,Yuan,Reinvestment,0
9/1/2022 2:45,1123145,84B758A80,1123145,84B758A80,89.13,Yuan,89.13,Yuan,Reinvestment,0
9/1/2022 2:32,70,10042B6F0,203765,84B854CA0,18087.12,Yuan,18087.12,Yuan,Cheque,0
9/1/2022 2:58,70,10042B6F0,203765,84B854CA0,17435.04,Yuan,17435.04,Yuan,Credit Card,0
9/1/2022 2:58,3163193,84B84B180,3163193,84B84B180,59219.83,Yuan,59219.83,Yuan,Reinvestment,0
9/1/2022 2:50,156265,818DA5B80,94504,84BCA5D60,1764.27,Yuan,1764.27,Yuan,Cheque,0
9/1/2022 2:53,156265,818DA5B80,94504,84BCA5D60,964.02,Yuan,964.02,Yuan,Credit Card,0
9/1/2022 2:38,112511,84BE1C5A0,112511,84BE1C5A0,49666039.67,Yuan,49666039.67,Yuan,Reinvestment,0
9/1/2022 2:42,245009,84BE2D210,245009,84BE2D210,1806107.94,Yuan,1806107.94,Yuan,Reinvestment,0
9/1/2022 2:40,1120783,84BE30940,1120783,84BE30940,857.18,Yuan,857.18,Yuan,Reinvestment,0
9/1/2022 2:48,138740,818357070,74061,84BE308F0,1207.15,Yuan,1207.15,Yuan,Cheque,0
9/1/2022 2:58,138740,818357070,74061,84BE308F0,315.96,Yuan,315.96,Yuan,Credit Card,0
9/1/2022 2:42,12,80D27ABE0,74061,84BE308F0,1080878.03,Yuan,1080878.03,Yuan,Cheque,0
9/1/2022 2:52,235910,84BE2CCC0,235910,84BE2CCC0,58.9,Yuan,58.9,Yuan,Reinvestment,0
9/1/2022 2:58,261086,8291B4BC0,2189158,84BE3ACA0,2666936.05,Yuan,2666936.05,Yuan,Cheque,0
9/1/2022 2:51,261086,8291B4BC0,2189158,84BE3ACA0,178364.11,Yuan,178364.11,Yuan,Credit Card,0
9/1/2022 2:30,261086,8291B4BC0,2189158,84BE3ACA0,2878587.45,Yuan,2878587.45,Yuan,Cash,0
9/1/2022 2:39,70,10042B6F0,1205073,84BFBF9D0,10682.49,Yuan,10682.49,Yuan,Cheque,0
9/1/2022 2:45,70,10042B6F0,1205073,84BFBF9D0,12010.32,Yuan,12010.32,Yuan,Cash,0
9/1/2022 2:48,110787,80E9E2540,29081,84BFCDF90,18102.04,Yuan,18102.04,Yuan,Cheque,0
9/1/2022 2:47,110787,80E9E2540,29081,84BFCDF90,70537.78,Yuan,70537.78,Yuan,Cash,0
9/1/2022 2:50,136164,828A70600,130142,84BFD0EA0,3596.14,Yuan,3596.14,Yuan,Cheque,0
9/1/2022 2:43,136164,828A70600,130142,84BFD0EA0,15639.77,Yuan,15639.77,Yuan,Cash,0
9/1/2022 2:34,1120390,834078C60,104827,84BFDAD10,10330.82,Yuan,10330.82,Yuan,Cheque,0
9/1/2022 2:38,1120390,834078C60,104827,84BFDAD10,6699.12,Yuan,6699.12,Yuan,Cash,0
9/1/2022 2:34,1120390,834078C60,104827,84BFDAD10,1086.86,Yuan,1086.86,Yuan,Wire,0
9/1/2022 2:30,70,10042B6F0,146661,84BFDDEC0,7570.47,Yuan,7570.47,Yuan,Credit Card,0
9/1/2022 2:57,70,10042B6F0,146661,84BFDDEC0,29957.52,Yuan,29957.52,Yuan,Cash,0
9/1/2022 2:45,23365,803EC3F80,104971,84BFE5AD0,4876.82,Yuan,4876.82,Yuan,Cheque,0
9/1/2022 2:45,23365,803EC3F80,104971,84BFE5AD0,5897.79,Yuan,5897.79,Yuan,ACH,0
9/1/2022 2:50,235745,84BFEADD0,235745,84BFEADD0,139276.17,Yuan,139276.17,Yuan,Reinvestment,0
9/1/2022 2:31,1103931,84BFE4A30,1103931,84BFE4A30,106289.3,Yuan,106289.3,Yuan,Reinvestment,0
9/1/2022 2:37,2115594,84BFF1B90,2115594,84BFF1B90,99.82,Yuan,99.82,Yuan,Reinvestment,0
9/1/2022 2:58,3184163,84BFBEE10,238276,84BFBD530,30137.08,Yuan,30137.08,Yuan,Wire,0
9/1/2022 2:36,38721,84BFFAC50,38721,84BFFAC50,17901.12,Yuan,17901.12,Yuan,Reinvestment,0
9/1/2022 2:58,239030,84C1766A0,239030,84C1766A0,114.97,Yuan,114.97,Yuan,Reinvestment,0
9/1/2022 2:43,234986,811C207E0,210667,84C4CF800,803,Yuan,803,Yuan,Cheque,0
9/1/2022 2:55,234986,811C207E0,210667,84C4CF800,2558.56,Yuan,2558.56,Yuan,Credit Card,0
9/1/2022 2:48,253463,83D40A590,269423,84C5B8FF0,17722.98,Yuan,17722.98,Yuan,Cheque,0
9/1/2022 2:32,253463,83D40A590,269423,84C5B8FF0,1853.75,Yuan,1853.75,Yuan,Credit Card,0
9/1/2022 2:40,253463,83D40A590,269423,84C5B8FF0,1174.63,Yuan,1174.63,Yuan,Cash,0
9/1/2022 2:39,253463,83D40A590,269423,84C5B8FF0,1742.75,Yuan,1742.75,Yuan,Wire,0
9/1/2022 2:43,70,10042B6F0,239706,84C5E8250,11092992.72,Yuan,11092992.72,Yuan,Cheque,0
9/1/2022 2:42,136456,84C5F9110,136456,84C5F9110,44.9,Yuan,44.9,Yuan,Reinvestment,0
9/1/2022 2:46,8847,80E1CE590,273217,84C6252B0,37974.76,Yuan,37974.76,Yuan,Cheque,0
9/1/2022 2:45,8847,80E1CE590,273217,84C6252B0,21206.36,Yuan,21206.36,Yuan,Credit Card,0
9/1/2022 2:56,276034,84C986EB0,276034,84C986EB0,908829.31,Yuan,908829.31,Yuan,Reinvestment,0
9/1/2022 2:53,121249,84CA6C9D0,121249,84CA6C9D0,52.69,Yuan,52.69,Yuan,Reinvestment,0
9/1/2022 2:36,63162,81AFC8470,163682,84CB85ED0,689.9,Yuan,689.9,Yuan,Cheque,0
9/1/2022 2:36,63162,81AFC8470,163682,84CB85ED0,850.1,Yuan,850.1,Yuan,Credit Card,0
9/1/2022 2:34,238484,8310E5720,2123968,84CB88050,4378291.97,Yuan,4378291.97,Yuan,Cheque,0
9/1/2022 2:40,238484,8310E5720,2123968,84CB88050,592307.98,Yuan,592307.98,Yuan,ACH,0
9/1/2022 2:49,238484,8310E5720,2123968,84CB88050,185386.84,Yuan,185386.84,Yuan,Wire,0
9/1/2022 2:45,156265,84CB850F0,156265,84CB850F0,9503650.61,Yuan,9503650.61,Yuan,Reinvestment,0
9/1/2022 2:35,118711,84CB8D6D0,118711,84CB8D6D0,50.2,Yuan,50.2,Yuan,Reinvestment,0
9/1/2022 2:50,25,8214C2E20,261081,84CBB1670,4694.79,Yuan,4694.79,Yuan,Cheque,0
9/1/2022 2:49,25,8214C2E20,261081,84CBB1670,4303.38,Yuan,4303.38,Yuan,Credit Card,0
9/1/2022 2:51,25,8214C2E20,261081,84CBB1670,496.65,Yuan,496.65,Yuan,Cash,0
9/1/2022 2:50,25,8214C2E20,261081,84CBB1670,332.92,Yuan,332.92,Yuan,ACH,0
9/1/2022 2:59,261081,84CBB14A0,261081,84CBB14A0,1132.65,Yuan,1132.65,Yuan,Reinvestment,0
9/1/2022 2:35,74071,84CD35C00,74071,84CD35C00,43.06,Yuan,43.06,Yuan,Reinvestment,0
9/1/2022 2:52,24468,84CD40A60,134328,84CD41780,18448,Yuan,18448,Yuan,ACH,0
9/1/2022 2:36,136354,8291A4F90,74323,84CD3D6E0,1863.65,Yuan,1863.65,Yuan,Cheque,0
9/1/2022 2:58,136164,80E58A790,164619,84CF23400,631093.58,Yuan,631093.58,Yuan,Cheque,0
9/1/2022 2:30,136164,80E58A790,164619,84CF23400,1091809.52,Yuan,1091809.52,Yuan,ACH,0
9/1/2022 2:31,175634,84CFABB70,175634,84CFABB70,560843.87,Yuan,560843.87,Yuan,Reinvestment,0
9/1/2022 2:32,273762,82E992010,261086,84D179E30,1540.26,Yuan,1540.26,Yuan,Cheque,0
9/1/2022 2:52,273762,82E992010,261086,84D179E30,806.03,Yuan,806.03,Yuan,Credit Card,0
9/1/2022 2:33,138989,829D8C8B0,180217,84D240390,11499.63,Yuan,11499.63,Yuan,Cheque,0
