Timestamp,From_Bank,From_Account,To_Bank,To_Account,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 1:49,15,83E472660,170797,8442A3590,15703.52,Shekel,15703.52,Shekel,ACH,0
9/1/2022 1:52,216,8442A43A0,121,8442A45C0,29138674,Shekel,29138674,Shekel,ACH,0
9/1/2022 1:35,15,8442AF670,15,8442AF670,122966.13,Shekel,122966.13,Shekel,Reinvestment,0
9/1/2022 1:42,1186496,84458EBF0,1186496,84458EBF0,78.99,Shekel,78.99,Shekel,Reinvestment,0
9/1/2022 1:30,1171985,84424F700,187264,844693280,1268762.37,Shekel,1268762.37,Shekel,Cheque,0
9/1/2022 1:42,1171985,84424F700,187264,844693280,51842.1,Shekel,51842.1,Shekel,Credit Card,0
9/1/2022 1:36,1171985,84424F700,187264,844693280,398161.53,Shekel,398161.53,Shekel,ACH,0
9/1/2022 1:40,187264,8446AA170,187264,8446AA170,79.2,Shekel,79.2,Shekel,Reinvestment,0
9/1/2022 1:50,15,83EC67130,2186721,8446AB760,21.41,Shekel,21.41,Shekel,Cheque,0
9/1/2022 1:47,15,83EC67130,2186721,8446AB760,88.7,Shekel,88.7,Shekel,Credit Card,0
9/1/2022 1:40,121,844266A90,216,8446B38C0,2616.42,Shekel,2616.42,Shekel,Cheque,0
9/1/2022 1:46,121,844266A90,216,8446B38C0,433.1,Shekel,433.1,Shekel,Credit Card,0
9/1/2022 1:36,121,844266A90,216,8446B38C0,288.13,Shekel,288.13,Shekel,ACH,0
9/1/2022 1:57,1203,84465EA40,2186721,8446B6130,837.42,Shekel,837.42,Shekel,Cheque,0
9/1/2022 1:48,1203,84465EA40,2186721,8446B6130,3181.61,Shekel,3181.61,Shekel,Wire,0
9/1/2022 1:30,170797,844694B10,2186721,8446BE680,187480.16,Shekel,187480.16,Shekel,Cheque,0
9/1/2022 1:30,170797,844694B10,2186721,8446BE680,41536.85,Shekel,41536.85,Shekel,Credit Card,0
9/1/2022 1:38,3186718,8446656E0,1186095,84469FBE0,0.51,Shekel,0.51,Shekel,Cheque,0
9/1/2022 1:51,3170202,84468F330,3170202,84468F330,18638.9,Shekel,18638.9,Shekel,Reinvestment,0
9/1/2022 1:34,15,8446CC400,15,8446CC400,414459.89,Shekel,414459.89,Shekel,Reinvestment,0
9/1/2022 1:55,216,8000ED2B0,1186095,8446E46B0,1606.48,Shekel,1606.48,Shekel,Cheque,0
9/1/2022 1:31,216,8000ED2B0,1186095,8446E46B0,7033.56,Shekel,7033.56,Shekel,Credit Card,0
9/1/2022 1:30,3186117,8446CDE90,3186117,8446CDE90,12593.97,Shekel,12593.97,Shekel,Reinvestment,0
9/1/2022 1:51,1186496,844663040,1171985,8447136B0,1372.66,Shekel,1372.66,Shekel,Cheque,0
9/1/2022 1:37,1186496,844663040,1171985,8447136B0,6417,Shekel,6417,Shekel,ACH,0
9/1/2022 1:41,119,8446D0F10,15,8447293F0,167834.15,Shekel,167834.15,Shekel,Cheque,0
9/1/2022 1:50,119,8446D0F10,15,8447293F0,21997.53,Shekel,21997.53,Shekel,Credit Card,0
9/1/2022 1:57,119,8446D0F10,15,8447293F0,351221.5,Shekel,351221.5,Shekel,Cash,0
9/1/2022 1:36,119,8446D0F10,15,8447293F0,380738.92,Shekel,380738.92,Shekel,ACH,0
9/1/2022 1:48,119,8446D0F10,15,8447293F0,939023.14,Shekel,939023.14,Shekel,Wire,0
9/1/2022 1:38,121,8446B5C80,187318,84473D510,642.99,Shekel,642.99,Shekel,Cheque,0
9/1/2022 1:30,121,8446B5C80,187318,84473D510,256.12,Shekel,256.12,Shekel,Cash,0
9/1/2022 1:42,121,8446B5C80,187318,84473D510,29.96,Shekel,29.96,Shekel,Wire,0
9/1/2022 1:49,187303,84474E380,187303,84474E380,48.92,Shekel,48.92,Shekel,Reinvestment,0
9/1/2022 1:51,92691,823C15AB0,92691,823C15AB0,9818.44,Shekel,2250.94,UK Pound,ACH,0
9/1/2022 1:51,92691,823C15AB0,15,844756170,9818.44,Shekel,9818.44,Shekel,Cheque,0
9/1/2022 1:56,92691,823C15AB0,92691,823C15AB0,6446.56,Shekel,1477.92,UK Pound,ACH,0
9/1/2022 1:56,92691,823C15AB0,15,844756170,6446.56,Shekel,6446.56,Shekel,Credit Card,0
9/1/2022 1:32,1203,844677F20,187303,844772B20,228.65,Shekel,228.65,Shekel,Cheque,0
9/1/2022 1:45,1203,844677F20,187303,844772B20,520.88,Shekel,520.88,Shekel,Wire,0
9/1/2022 1:59,121,84477F4E0,121,84477F4E0,337334.18,Shekel,337334.18,Shekel,Reinvestment,0
9/1/2022 1:59,220,84474AFB0,220,84474AFB0,259752.71,Shekel,259752.71,Shekel,Reinvestment,0
9/1/2022 1:52,121,83E4FD160,1186095,8447ABA40,50383.5,Shekel,50383.5,Shekel,Cheque,0
9/1/2022 1:56,216,8447B2D00,216,8447B2D00,22.39,Shekel,22.39,Shekel,Reinvestment,0
9/1/2022 1:39,1186496,8447B7D80,1186496,8447B7D80,10872.5,Shekel,10872.5,Shekel,Reinvestment,0
9/1/2022 1:43,216,8447BA790,1186095,8447BA650,1458364,Shekel,1458364,Shekel,Cheque,0
9/1/2022 1:42,220,8447CB690,220,8447CB690,42.13,Shekel,42.13,Shekel,Reinvestment,0
9/1/2022 1:41,220,8447C2C70,220,8447C2C70,21.47,Shekel,21.47,Shekel,Reinvestment,0
9/1/2022 1:46,1203,83E4FFE80,187309,8447E43B0,8821.06,Shekel,8821.06,Shekel,Cheque,0
9/1/2022 1:47,1171985,844265EB0,1186095,8447E9510,4344.59,Shekel,4344.59,Shekel,Cheque,0
9/1/2022 1:47,1171985,844265EB0,1186095,8447E9510,1450.91,Shekel,1450.91,Shekel,Credit Card,0
9/1/2022 1:36,2187598,8447E2AF0,2187598,8447E2AF0,13073.73,Shekel,13073.73,Shekel,Reinvestment,0
9/1/2022 1:45,187309,8447F6880,187309,8447F6880,1166.83,Shekel,1166.83,Shekel,Reinvestment,0
9/1/2022 1:48,170797,84469ABB0,1186095,844805160,344287.72,Shekel,344287.72,Shekel,Cheque,0
9/1/2022 1:52,170797,84469ABB0,1186095,844805160,58142.02,Shekel,58142.02,Shekel,Credit Card,0
9/1/2022 1:59,170797,84469ABB0,1186095,844805160,640795.27,Shekel,640795.27,Shekel,ACH,0
9/1/2022 1:44,1186808,844812C10,1186808,844812C10,166180,Shekel,166180,Shekel,Reinvestment,0
9/1/2022 1:39,70,10042B9C0,1171985,844826170,5185.78,Shekel,5185.78,Shekel,Cheque,0
9/1/2022 1:39,70,10042B9C0,1171985,844826170,385.67,Shekel,385.67,Shekel,Credit Card,0
9/1/2022 1:34,70,10042B9C0,1171985,844826170,136.21,Shekel,136.21,Shekel,Cash,0
9/1/2022 1:51,121,844826A10,121,844826A10,16172209.73,Shekel,16172209.73,Shekel,Reinvestment,0
9/1/2022 1:58,220,84482A360,220,84482A360,150932.8,Shekel,150932.8,Shekel,Reinvestment,0
9/1/2022 1:43,119,8448368A0,119,8448368A0,330445.15,Shekel,330445.15,Shekel,Reinvestment,0
9/1/2022 1:57,3170212,844847EF0,1186808,844848490,0.02,Shekel,0.02,Shekel,Cheque,0
9/1/2022 1:34,1186496,84484F950,1186496,84484F950,7635.41,Shekel,7635.41,Shekel,Reinvestment,0
9/1/2022 1:31,3186942,844837890,3186942,844837890,149364.44,Shekel,149364.44,Shekel,Reinvestment,0
9/1/2022 1:39,2187581,8448358E0,2187581,8448358E0,274156.27,Shekel,274156.27,Shekel,Reinvestment,0
9/1/2022 1:56,216,84475D760,2187503,844821200,6096.08,Shekel,6096.08,Shekel,Cheque,0
9/1/2022 1:43,216,84475D760,2187503,844821200,24076.98,Shekel,24076.98,Shekel,Credit Card,0
9/1/2022 1:33,2187598,844814690,2187598,844814690,73.62,Shekel,73.62,Shekel,Reinvestment,0
9/1/2022 1:33,187303,844796FE0,2186721,84485B240,29430.75,Shekel,29430.75,Shekel,Cheque,0
9/1/2022 1:51,187303,844796FE0,2186721,84485B240,32989.46,Shekel,32989.46,Shekel,Credit Card,0
9/1/2022 1:38,121,844807470,121,844807470,84.08,Shekel,84.08,Shekel,Reinvestment,0
9/1/2022 1:46,187303,84426AAF0,187303,84426AAF0,266381.84,Shekel,266381.84,Shekel,Reinvestment,0
9/1/2022 1:33,2187581,844868F20,2187581,844868F20,12412.46,Shekel,12412.46,Shekel,Reinvestment,0
9/1/2022 1:34,216,844283A60,187264,84486ECA0,498.46,Shekel,498.46,Shekel,Cheque,0
9/1/2022 1:35,216,844283A60,187264,84486ECA0,350.66,Shekel,350.66,Shekel,Credit Card,0
9/1/2022 1:46,70,10042B9C0,121,844874C00,1768.53,Shekel,1768.53,Shekel,Cheque,0
9/1/2022 1:48,70,10042B9C0,121,844874C00,7803.51,Shekel,7803.51,Shekel,Cash,0
9/1/2022 1:34,1186095,84482FEA0,216,844882E20,1218.72,Shekel,1218.72,Shekel,Cheque,0
9/1/2022 1:41,1186095,84482FEA0,216,844882E20,512.94,Shekel,512.94,Shekel,Credit Card,0
9/1/2022 1:33,1203,844889710,1203,844889710,38.83,Shekel,38.83,Shekel,Reinvestment,0
9/1/2022 1:43,170797,84487C1F0,2186721,844893AB0,6350.16,Shekel,6350.16,Shekel,Credit Card,0
9/1/2022 1:54,1186673,8448A15A0,1186673,8448A0DF0,194073,Shekel,194073,Shekel,Cheque,0
9/1/2022 1:38,1186673,8448AB450,1186673,8448AB450,1756393.65,Shekel,1756393.65,Shekel,Reinvestment,0
9/1/2022 1:49,2187598,8448BB240,2187598,8448BB240,74.19,Shekel,74.19,Shekel,Reinvestment,0
9/1/2022 1:52,170797,8446DD370,2187675,8448C64B0,11795.35,Shekel,11795.35,Shekel,Cheque,0
9/1/2022 1:41,170797,8446DD370,2187675,8448C64B0,2819.57,Shekel,2819.57,Shekel,Cash,0
9/1/2022 1:47,170797,8446DD371,2187675,8448C64B1,0.012471,Bitcoin,0.012471,Bitcoin,Bitcoin,0
9/1/2022 1:51,170797,8446DD370,2187675,8448C64B0,2800.5,Shekel,2800.5,Shekel,ACH,0
9/1/2022 1:40,187264,84476CA60,1186673,8448CC1B0,14680.66,Shekel,14680.66,Shekel,Cheque,0
9/1/2022 1:59,187264,84476CA60,1186673,8448CC1B0,932.21,Shekel,932.21,Shekel,ACH,0
9/1/2022 1:49,15,8000EC410,187318,8448E3B40,143.31,Shekel,143.31,Shekel,Cheque,0
9/1/2022 1:56,15,8000EC410,187318,8448E3B40,801.09,Shekel,801.09,Shekel,Credit Card,0
9/1/2022 1:48,1203,8446DB4A0,119,8448FE9C0,2612.91,Shekel,2612.91,Shekel,Cheque,0
9/1/2022 1:58,1203,8446DB4A0,119,8448FE9C0,2476.33,Shekel,2476.33,Shekel,Credit Card,0
9/1/2022 1:54,1171985,844919960,1171985,844919960,80.15,Shekel,80.15,Shekel,Reinvestment,0
9/1/2022 1:56,2187581,844923080,2187581,844923080,4948783.74,Shekel,4948783.74,Shekel,Reinvestment,0
9/1/2022 1:50,216,8449337B0,216,8449337B0,2815544.34,Shekel,2815544.34,Shekel,Reinvestment,0
9/1/2022 1:36,119,83E487C00,1186496,844937CE0,241.36,Shekel,241.36,Shekel,Cheque,0
9/1/2022 1:42,119,83E487C00,1186496,844937CE0,969.93,Shekel,969.93,Shekel,Credit Card,0
9/1/2022 1:45,3187167,84493C780,3187167,84493C780,189.1,Shekel,189.1,Shekel,Reinvestment,0
9/1/2022 1:45,70,10042B9C0,2187710,84495E1A0,6387.45,Shekel,6387.45,Shekel,Cheque,0
9/1/2022 1:30,70,10042B9C0,2187710,84495E1A0,19579.11,Shekel,19579.11,Shekel,Credit Card,0
9/1/2022 1:44,1171985,84497B180,1171985,84497B180,11.86,Shekel,11.86,Shekel,Reinvestment,0
9/1/2022 1:51,70,10042B9C0,187791,84497D7C0,237.11,Shekel,237.11,Shekel,Cheque,0
9/1/2022 1:53,70,10042B9C0,187791,84497D7C0,1835.63,Shekel,1835.63,Shekel,Credit Card,0
9/1/2022 1:41,1186673,84495AF50,15,8449AE150,1795.42,Shekel,1795.42,Shekel,Cheque,0
9/1/2022 1:42,1186673,84495AF50,15,8449AE150,570.59,Shekel,570.59,Shekel,ACH,0
9/1/2022 1:31,1186496,84465BDA0,187575,8449B7AB0,123161.13,Shekel,123161.13,Shekel,Cheque,0
9/1/2022 1:30,1186496,84465BDA0,187575,8449B7AB0,27175.57,Shekel,27175.57,Shekel,Credit Card,0
9/1/2022 1:53,187695,8449D2310,187695,8449D2310,1671788.16,Shekel,1671788.16,Shekel,Reinvestment,0
9/1/2022 1:34,187318,8447BAEB0,1186496,8449D4A00,4302.91,Shekel,4302.91,Shekel,Credit Card,0
9/1/2022 1:49,187318,8447BAEB0,1186496,8449D4A00,4127.43,Shekel,4127.43,Shekel,Cash,0
9/1/2022 1:51,3187300,8449D7730,3187300,8449D7730,15633.77,Shekel,15633.77,Shekel,Reinvestment,0
9/1/2022 1:54,2187675,8449EEBD0,2187675,8449EEBD0,64.13,Shekel,64.13,Shekel,Reinvestment,0
9/1/2022 1:58,170797,8449FF6E0,170797,8449FF6E0,11861.49,Shekel,11861.49,Shekel,Reinvestment,0
9/1/2022 1:49,3186757,8449EBF10,3186757,8449EBF10,4567.44,Shekel,4567.44,Shekel,Reinvestment,0
9/1/2022 1:56,187853,8449E22B0,187853,8449E22B0,38.9,Shekel,38.9,Shekel,Reinvestment,0
9/1/2022 1:30,187264,8449E2530,187264,8449E2530,77.92,Shekel,77.92,Shekel,Reinvestment,0
9/1/2022 1:53,15,83E491100,2187503,844A07160,4666.88,Shekel,4666.88,Shekel,Cheque,0
9/1/2022 1:41,1203,83E52EC90,2186721,844A0A710,25006.48,Shekel,25006.48,Shekel,Cheque,0
9/1/2022 1:37,1203,83E52EC90,2186721,844A0A710,13169.06,Shekel,13169.06,Shekel,Credit Card,0
9/1/2022 1:39,1203,83E52EC91,2186721,844A0A711,0.002612,Bitcoin,0.002612,Bitcoin,Bitcoin,0
9/1/2022 1:42,1203,83E52EC90,2186721,844A0A710,659.99,Shekel,659.99,Shekel,ACH,0
9/1/2022 1:53,1203,83E52EC90,2186721,844A0A710,518.11,Shekel,518.11,Shekel,Wire,0
9/1/2022 1:35,119,844A0E710,119,844A0E710,44.86,Shekel,44.86,Shekel,Reinvestment,0
9/1/2022 1:51,1187207,844A1BFE0,187264,844A1C0D0,3845519,Shekel,3845519,Shekel,Cheque,0
9/1/2022 1:50,119,84481D8F0,1203,844A20E20,424.18,Shekel,424.18,Shekel,Cheque,0
9/1/2022 1:42,119,84481D8F0,1203,844A20E20,239.89,Shekel,239.89,Shekel,Credit Card,0
9/1/2022 1:52,1203,8448AB000,2187581,844A1DFA0,8126.01,Shekel,8126.01,Shekel,Cheque,0
9/1/2022 1:35,1203,8448AB000,2187581,844A1DFA0,1062.68,Shekel,1062.68,Shekel,Credit Card,0
9/1/2022 1:45,1186095,844A23660,1186095,844A23660,153429.71,Shekel,153429.71,Shekel,Reinvestment,0
9/1/2022 1:35,187318,844A28DC0,187318,844A28DC0,82.12,Shekel,82.12,Shekel,Reinvestment,0
9/1/2022 1:48,3187356,844A2A720,3187356,844A2A720,76913.37,Shekel,76913.37,Shekel,Reinvestment,0
9/1/2022 1:59,2187503,844A1C710,119,844A2B520,81538.31,Shekel,81538.31,Shekel,Cheque,0
9/1/2022 1:47,2187503,844A1C710,119,844A2B520,84201.56,Shekel,84201.56,Shekel,Credit Card,0
9/1/2022 1:40,2187503,844A1C710,119,844A2B520,162304.5,Shekel,162304.5,Shekel,Cash,0
9/1/2022 1:31,2187503,844A1C710,2187710,844A2E950,397.3,Shekel,397.3,Shekel,Cheque,0
9/1/2022 1:56,2187503,844A1C710,2187710,844A2E950,1050.64,Shekel,1050.64,Shekel,Credit Card,0
9/1/2022 1:58,1171985,8442A8EC0,187309,844A345F0,5120.84,Shekel,5120.84,Shekel,Cheque,0
9/1/2022 1:44,1171985,8442A8EC0,187309,844A345F0,401.27,Shekel,401.27,Shekel,Credit Card,0
9/1/2022 1:41,2186721,84427C0D0,187309,844A45360,896.22,Shekel,896.22,Shekel,Cheque,0
9/1/2022 1:31,2186721,84427C0D0,187309,844A45360,1787.68,Shekel,1787.68,Shekel,Cash,0
9/1/2022 1:40,187264,8448807B0,1186496,844B877F0,1151.74,Shekel,1151.74,Shekel,Cheque,0
9/1/2022 1:32,187264,8448807B0,1186496,844B877F0,256.13,Shekel,256.13,Shekel,Credit Card,0
9/1/2022 1:52,187264,8448807B0,1186496,844B877F0,4.64,Shekel,4.64,Shekel,Cash,0
9/1/2022 1:43,187264,8448807B0,1186496,844B877F0,3.7,Shekel,3.7,Shekel,Wire,0
9/1/2022 1:46,187791,844B96F30,187791,844B96F30,20.98,Shekel,20.98,Shekel,Reinvestment,0
9/1/2022 1:43,187318,844B98EE0,187318,844B98EE0,25532.24,Shekel,25532.24,Shekel,Reinvestment,0
9/1/2022 1:39,2187503,844B9A080,2187503,844B9A080,18.61,Shekel,18.61,Shekel,Reinvestment,0
9/1/2022 1:48,121,8446D6550,1171985,844BACD90,3460344.37,Shekel,3460344.37,Shekel,Cheque,0
9/1/2022 1:40,121,8446D6550,1171985,844BACD90,17192.93,Shekel,17192.93,Shekel,Credit Card,0
9/1/2022 1:56,121,8446D6550,1171985,844BACD90,5130817.66,Shekel,5130817.66,Shekel,ACH,0
9/1/2022 1:49,121,8446D6550,1171985,844BACD90,4413176.61,Shekel,4413176.61,Shekel,Wire,0
9/1/2022 1:45,2188001,844BAFEB0,2188001,844BAFEB0,7784.89,Shekel,7784.89,Shekel,Reinvestment,0
9/1/2022 1:31,2187503,844BBBCC0,2187503,844BBBCC0,104993.72,Shekel,104993.72,Shekel,Reinvestment,0
9/1/2022 1:33,216,83E491420,170797,844BD1720,17761.58,Shekel,17761.58,Shekel,Cheque,0
9/1/2022 1:47,216,83E491420,170797,844BD1720,1581.07,Shekel,1581.07,Shekel,Credit Card,0
9/1/2022 1:34,187264,844A1B9A0,119,844BD1E40,143585.83,Shekel,143585.83,Shekel,Cheque,0
9/1/2022 1:49,187695,844BE6A40,187695,844BE6A40,55620.79,Shekel,55620.79,Shekel,Reinvestment,0
9/1/2022 1:50,187853,844BF7130,187853,844BF7130,13.45,Shekel,13.45,Shekel,Reinvestment,0
9/1/2022 1:47,170797,84493ADB0,2187581,844C03BE0,8441.43,Shekel,8441.43,Shekel,Cheque,0
9/1/2022 1:42,170797,84493ADB0,2187581,844C03BE0,12114.6,Shekel,12114.6,Shekel,Credit Card,0
9/1/2022 1:41,1171985,8448EB510,2187710,844C719F0,1585.7,Shekel,1585.7,Shekel,Cheque,0
9/1/2022 1:40,1171985,8448EB510,2187710,844C719F0,808.86,Shekel,808.86,Shekel,Credit Card,0
9/1/2022 1:33,2187503,844A31C90,2188001,844C7E9C0,3122.24,Shekel,3122.24,Shekel,Cheque,0
9/1/2022 1:45,2187503,844A31C90,2188001,844C7E9C0,7978.17,Shekel,7978.17,Shekel,Credit Card,0
9/1/2022 1:31,2187598,8448DEEB0,1186673,844C90120,123.64,Shekel,123.64,Shekel,Cheque,0
9/1/2022 1:38,2187598,8448DEEB0,1186673,844C90120,163.63,Shekel,163.63,Shekel,ACH,0
9/1/2022 1:30,1187702,844C921A0,1187702,844C921A0,23.53,Shekel,23.53,Shekel,Reinvestment,0
9/1/2022 1:51,119,844C956D0,119,844C956D0,39.13,Shekel,39.13,Shekel,Reinvestment,0
9/1/2022 1:35,3187707,844CA3960,3187707,844CA3960,60179.69,Shekel,60179.69,Shekel,Reinvestment,0
9/1/2022 1:30,1187702,844C8C170,1187702,844C8C170,240992.75,Shekel,240992.75,Shekel,Reinvestment,0
9/1/2022 1:50,15,83E50EF50,1186673,8448B0B10,5965.18,Shekel,5965.18,Shekel,Cheque,0
9/1/2022 1:51,15,83E50EF50,1186673,8448B0B10,15654.55,Shekel,15654.55,Shekel,ACH,0
9/1/2022 1:30,1186808,84497D770,1186496,844CDBAB0,390.03,Shekel,390.03,Shekel,Cheque,0
9/1/2022 1:49,1186808,84497D770,1186496,844CDBAB0,740.22,Shekel,740.22,Shekel,Credit Card,0
9/1/2022 1:32,121,8442A1290,216,844CE3C80,9846.6,Shekel,9846.6,Shekel,Cheque,0
9/1/2022 1:41,121,8442A1290,216,844CE3C80,3184.23,Shekel,3184.23,Shekel,Credit Card,0
9/1/2022 1:45,121,8442A1290,216,844CE3C80,599.29,Shekel,599.29,Shekel,Cash,0
9/1/2022 1:36,121,8442A1290,216,844CE3C80,642.09,Shekel,642.09,Shekel,ACH,0
9/1/2022 1:39,2187973,844CE8920,2187973,844CE8920,42.3,Shekel,42.3,Shekel,Reinvestment,0
9/1/2022 1:53,121,8442A33A0,121,844CEBCB0,6344.54,Shekel,6344.54,Shekel,Cheque,0
9/1/2022 1:30,121,8442A33A0,121,844CEBCB0,2488.98,Shekel,2488.98,Shekel,Credit Card,0
9/1/2022 1:46,121,8442A33A0,121,844CEBCB0,4295.18,Shekel,4295.18,Shekel,ACH,0
9/1/2022 1:45,1186496,844811CF0,187853,844CF6630,4118.83,Shekel,4118.83,Shekel,Cheque,0
9/1/2022 1:59,1186496,844811CF0,187853,844CF6630,1025.37,Shekel,1025.37,Shekel,Cash,0
9/1/2022 1:51,1187553,844D07B00,1187553,844D07B00,30.83,Shekel,30.83,Shekel,Reinvestment,0
9/1/2022 1:33,1187207,844D08BD0,1187207,844D08BD0,49.98,Shekel,49.98,Shekel,Reinvestment,0
9/1/2022 1:49,170797,844D0F360,170797,844D0F360,444604.1,Shekel,444604.1,Shekel,Reinvestment,0
9/1/2022 1:31,70,10042B9C0,2187675,844D16660,11532.7,Shekel,11532.7,Shekel,Cheque,0
9/1/2022 1:50,70,10042B9C0,2187675,844D16660,6898.59,Shekel,6898.59,Shekel,Credit Card,0
9/1/2022 1:30,70,10042B9C0,2187675,844D16660,8030.75,Shekel,8030.75,Shekel,Cash,0
9/1/2022 1:33,2187710,844D1B200,2187710,844D1B200,4777437.84,Shekel,4777437.84,Shekel,Reinvestment,0
9/1/2022 1:36,121,844C949F0,2188421,844D1C200,258.1,Shekel,258.1,Shekel,Cheque,0
9/1/2022 1:39,121,844C949F0,2188421,844D1C200,353.67,Shekel,353.67,Shekel,Credit Card,0
9/1/2022 1:55,1186496,844A36460,2187503,844D1F9C0,1695.78,Shekel,1695.78,Shekel,Cheque,0
9/1/2022 1:35,1186496,844A36460,2187503,844D1F9C0,3890.9,Shekel,3890.9,Shekel,Credit Card,0
9/1/2022 1:44,1187702,844D2BB20,1187702,844D2BB20,42.03,Shekel,42.03,Shekel,Reinvestment,0
9/1/2022 1:58,3186176,844D37E00,3186176,844D37E00,31585.03,Shekel,31585.03,Shekel,Reinvestment,0
9/1/2022 1:38,2187503,844D52E70,2187503,844D52E70,11561.29,Shekel,11561.29,Shekel,Reinvestment,0
9/1/2022 1:53,1171985,84480C830,2188571,844FBBEB0,21811.59,Shekel,21811.59,Shekel,Cheque,0
9/1/2022 1:49,1171985,84480C830,2188571,844FBBEB0,32889.83,Shekel,32889.83,Shekel,Cash,0
9/1/2022 1:49,1186808,844FCC480,1186808,844FCC480,532528.98,Shekel,532528.98,Shekel,Reinvestment,0
9/1/2022 1:30,1186673,8447E6EA0,2187503,844FDE150,5994.78,Shekel,5994.78,Shekel,Cheque,0
9/1/2022 1:36,1186673,8447E6EA0,2187503,844FDE150,1010.54,Shekel,1010.54,Shekel,Credit Card,0
9/1/2022 1:53,1186673,8447E6EA0,2187503,844FDE150,14.86,Shekel,14.86,Shekel,ACH,0
9/1/2022 1:55,1186496,84481CB10,187695,844FE5A10,3853.01,Shekel,3853.01,Shekel,Cheque,0
9/1/2022 1:50,1186496,84481CB10,187695,844FE5A10,9658.46,Shekel,9658.46,Shekel,Credit Card,0
9/1/2022 1:45,1186496,84481CB10,187695,844FE5A10,4366.07,Shekel,4366.07,Shekel,ACH,0
9/1/2022 1:35,2186721,844FE8920,2186721,844FE8920,38.17,Shekel,38.17,Shekel,Reinvestment,0
9/1/2022 1:37,70,10042B9C0,187309,844FECFB0,2150.83,Shekel,2150.83,Shekel,Cheque,0
9/1/2022 1:44,70,10042B9C0,187309,844FECFB0,1716.2,Shekel,1716.2,Shekel,Credit Card,0
9/1/2022 1:34,70,10042B9C0,187309,844FECFB0,163.57,Shekel,163.57,Shekel,Cash,0
9/1/2022 1:34,2187581,844FE91E0,2187581,844FE91E0,19.48,Shekel,19.48,Shekel,Reinvestment,0
9/1/2022 1:39,1186095,844FF59D0,1186095,844FF59D0,212023.49,Shekel,212023.49,Shekel,Reinvestment,0
9/1/2022 1:31,187318,844747B30,1187702,844FF9D10,2597.17,Shekel,2597.17,Shekel,Cheque,0
9/1/2022 1:59,187318,844747B30,1187702,844FF9D10,2093.51,Shekel,2093.51,Shekel,Credit Card,0
9/1/2022 1:35,216,8450BEA80,216,8450BEA80,262127.76,Shekel,262127.76,Shekel,Reinvestment,0
9/1/2022 1:55,70,10042B9C0,1186673,8450C9FC0,232.1,Shekel,232.1,Shekel,Cheque,0
9/1/2022 1:55,70,10042B9C0,1186673,8450C9FC0,119.71,Shekel,119.71,Shekel,Credit Card,0
9/1/2022 1:50,70,10042B9C0,170797,8450CAFC0,633.93,Shekel,633.93,Shekel,Cheque,0
9/1/2022 1:30,70,10042B9C0,2186721,8450FEB10,588.91,Shekel,588.91,Shekel,Cheque,0
9/1/2022 1:32,1171985,844D287B0,2187598,84510A0F0,178.24,Shekel,178.24,Shekel,Cheque,0
9/1/2022 1:44,1171985,844D287B0,2187598,84510A0F0,517.25,Shekel,517.25,Shekel,Credit Card,0
9/1/2022 1:44,170797,844BD6260,2187598,84510A0F0,51418.58,Shekel,51418.58,Shekel,Cheque,0
9/1/2022 1:39,170797,844BD6260,2187598,84510A0F0,53040.68,Shekel,53040.68,Shekel,Credit Card,0
9/1/2022 1:39,170797,844BD6260,2187598,84510A0F0,318215.66,Shekel,318215.66,Shekel,Cash,0
9/1/2022 1:59,1187609,845117690,1187609,845117690,49.39,Shekel,49.39,Shekel,Reinvestment,0
9/1/2022 1:52,220,8000EAA60,1171985,845117FA0,1206.07,Shekel,1206.07,Shekel,Cheque,0
9/1/2022 1:47,220,8000EAA60,1171985,845117FA0,1003.87,Shekel,1003.87,Shekel,Credit Card,0
9/1/2022 1:33,220,8000EAA60,1171985,845117FA0,133.18,Shekel,133.18,Shekel,Cash,0
9/1/2022 1:31,220,8000EAA60,1171985,845117FA0,20.83,Shekel,20.83,Shekel,ACH,0
9/1/2022 1:42,220,8000EAA60,1171985,845117FA0,3.81,Shekel,3.81,Shekel,Wire,0
9/1/2022 1:49,1186496,844C725B0,220,845118410,5782.89,Shekel,5782.89,Shekel,Cheque,0
9/1/2022 1:53,216,8451786A0,216,8451786A0,37.1,Shekel,37.1,Shekel,Reinvestment,0
9/1/2022 1:35,188960,84519B520,188960,84519B520,3008.07,Shekel,3008.07,Shekel,Reinvestment,0
9/1/2022 1:51,187264,8446AD740,1186496,8451A0350,1454.6,Shekel,1454.6,Shekel,Cheque,0
9/1/2022 1:55,187264,8446AD740,1186496,8451A0350,1108.47,Shekel,1108.47,Shekel,Credit Card,0
9/1/2022 1:38,1187718,8451ADC60,1187718,8451ADC60,3883389.55,Shekel,3883389.55,Shekel,Reinvestment,0
9/1/2022 1:42,121,8446985F0,2189208,84518B700,12981.82,Shekel,12981.82,Shekel,Cheque,0
9/1/2022 1:46,121,8446985F0,2189208,84518B700,1592.25,Shekel,1592.25,Shekel,Credit Card,0
9/1/2022 1:42,2187973,8451B77B0,2187973,8451B77B0,10147.87,Shekel,10147.87,Shekel,Reinvestment,0
